model	objective	reaction	status	value
iJR904.xml.gz	obj	R_FBP	optimal	0.921948
iJR904.xml.gz	obj	R_FCI	optimal	0.921948
iJR904.xml.gz	obj	R_FCLK	optimal	0.921948
iJR904.xml.gz	obj	R_FCLPA	optimal	0.921948
iJR904.xml.gz	obj	R_FCLT	optimal	0.921948
iJR904.xml.gz	obj	R_FDH2	optimal	0.921948
iJR904.xml.gz	obj	R_FDH3	optimal	0.921948
iJR904.xml.gz	obj	R_FE2abc	optimal	0.921948
iJR904.xml.gz	obj	R_FFSD	optimal	0.921948
iJR904.xml.gz	obj	R_FHL	optimal	0.921948
iJR904.xml.gz	obj	R_FMNAT	optimal	0.0
iJR904.xml.gz	obj	R_FORt	optimal	0.921948
iJR904.xml.gz	obj	R_FRD2	optimal	0.921948
iJR904.xml.gz	obj	R_FRD3	optimal	0.921948
iJR904.xml.gz	obj	R_FRUK	optimal	0.921948
iJR904.xml.gz	obj	R_FRUpts	optimal	0.921948
iJR904.xml.gz	obj	R_FRUpts2	optimal	0.921948
iJR904.xml.gz	obj	R_FTHFD	optimal	0.921717
iJR904.xml.gz	obj	R_FUCPt6_2	optimal	0.921948
iJR904.xml.gz	obj	R_FUCt	optimal	0.921948
iJR904.xml.gz	obj	R_FUM	optimal	0.845843
iJR904.xml.gz	obj	R_FUMt2_2	optimal	0.921948
iJR904.xml.gz	obj	R_FUMt2_3	optimal	0.921948
iJR904.xml.gz	obj	R_G1PACT	optimal	0.0
iJR904.xml.gz	obj	R_G1PP	optimal	0.921948
iJR904.xml.gz	obj	R_G1PTT	optimal	0.921948
iJR904.xml.gz	obj	R_G1SAT	optimal	0.921948
iJR904.xml.gz	obj	R_G3PD2	optimal	0.0
iJR904.xml.gz	obj	R_G3PD5	optimal	0.921948
iJR904.xml.gz	obj	R_G3PD6	optimal	0.921948
iJR904.xml.gz	obj	R_G3PD7	optimal	0.921948
iJR904.xml.gz	obj	R_G5SADs	optimal	0.0
iJR904.xml.gz	obj	R_G5SD	optimal	0.921054
iJR904.xml.gz	obj	R_G6PDA	optimal	0.921948
iJR904.xml.gz	obj	R_G6PDH2r	optimal	0.901493
iJR904.xml.gz	obj	R_G6Pt6_2	optimal	0.921948
iJR904.xml.gz	obj	R_GALCTD	optimal	0.921948
iJR904.xml.gz	obj	R_GALCTND	optimal	0.921948
iJR904.xml.gz	obj	R_GALCTNt2r	optimal	0.921948
iJR904.xml.gz	obj	R_GALCTt2r	optimal	0.921948
iJR904.xml.gz	obj	R_GALKr	optimal	0.921948
iJR904.xml.gz	obj	R_GALS3	optimal	0.921948
iJR904.xml.gz	obj	R_GALTpts	optimal	0.921948
iJR904.xml.gz	obj	R_GALURt2r	optimal	0.921948
iJR904.xml.gz	obj	R_GALUi_copy1	optimal	0.921948
iJR904.xml.gz	obj	R_GALUi_copy2	optimal	0.921948
iJR904.xml.gz	obj	R_GALabc	optimal	0.921948
iJR904.xml.gz	obj	R_GALt2	optimal	0.921948
iJR904.xml.gz	obj	R_GAMpts	optimal	0.921948
iJR904.xml.gz	obj	R_GAPD	optimal	0.625013
iJR904.xml.gz	obj	R_GARFT	optimal	0.919577
iJR904.xml.gz	obj	R_GART	optimal	0.921948
iJR904.xml.gz	obj	R_GCALDD	optimal	0.0
iJR904.xml.gz	obj	R_GDMANE	optimal	0.921948
iJR904.xml.gz	obj	R_GF6PTA	optimal	0.0
iJR904.xml.gz	obj	R_GHMT2r	optimal	0.889483
iJR904.xml.gz	obj	R_GK1	optimal	0.0
iJR904.xml.gz	obj	R_GLCDe	optimal	0.921948
iJR904.xml.gz	obj	R_GLCNt2r	optimal	0.921948
iJR904.xml.gz	obj	R_GLCP	optimal	0.921948
iJR904.xml.gz	obj	R_GLCRAL	optimal	0.921948
iJR904.xml.gz	obj	R_GLCRD	optimal	0.921948
iJR904.xml.gz	obj	R_GLCRt2r	optimal	0.921948
iJR904.xml.gz	obj	R_GLCS1	optimal	0.0
iJR904.xml.gz	obj	R_GLCURt2r	optimal	0.921948
iJR904.xml.gz	obj	R_GLCpts	optimal	0.898973
iJR904.xml.gz	obj	R_GLCt2	optimal	0.921948
iJR904.xml.gz	obj	R_GLGC	optimal	0.0
iJR904.xml.gz	obj	R_GLNS	optimal	0.0
iJR904.xml.gz	obj	R_GLNabc	optimal	0.921948
iJR904.xml.gz	obj	R_GLTPD	optimal	0.921948
iJR904.xml.gz	obj	R_GLU5K	optimal	0.921054
iJR904.xml.gz	obj	R_GLUABUTt7	optimal	0.921948
iJR904.xml.gz	obj	R_GLUCYS	optimal	0.921948
iJR904.xml.gz	obj	R_GLUDC	optimal	0.921948
iJR904.xml.gz	obj	R_GLUDy	optimal	0.85298
iJR904.xml.gz	obj	R_GLUN	optimal	0.921948
iJR904.xml.gz	obj	R_GLUPRT	optimal	0.0
iJR904.xml.gz	obj	R_GLUR	optimal	0.0
iJR904.xml.gz	obj	R_GLUSy	optimal	0.921948
iJR904.xml.gz	obj	R_GLUTRR	optimal	0.921948
iJR904.xml.gz	obj	R_GLUTRS	optimal	0.921948
iJR904.xml.gz	obj	R_GLUabc	optimal	0.921948
iJR904.xml.gz	obj	R_GLUt2r	optimal	0.921948
iJR904.xml.gz	obj	R_GLUt4	optimal	0.921948
iJR904.xml.gz	obj	R_GLXCL	optimal	0.921948
iJR904.xml.gz	obj	R_GLYALDt	optimal	0.921948
iJR904.xml.gz	obj	R_GLYAT	optimal	0.921948
iJR904.xml.gz	obj	R_GLYBabc	optimal	0.921948
iJR904.xml.gz	obj	R_GLYBt2r	optimal	0.921948
iJR904.xml.gz	obj	R_GLYC3Pabc	optimal	0.921948
iJR904.xml.gz	obj	R_GLYC3Pt6	optimal	0.921948
iJR904.xml.gz	obj	R_GLYCDx	optimal	0.921948
iJR904.xml.gz	obj	R_GLYCK	optimal	0.921948
iJR904.xml.gz	obj	R_GLYCL	optimal	0.921948
iJR904.xml.gz	obj	R_GLYCLTDx	optimal	0.921948
iJR904.xml.gz	obj	R_GLYCLTDy	optimal	0.921948
iJR904.xml.gz	obj	R_GLYCLTt2r	optimal	0.921948
iJR904.xml.gz	obj	R_GLYCTO2	optimal	0.921948
iJR904.xml.gz	obj	R_GLYCTO3	optimal	0.921948
iJR904.xml.gz	obj	R_GLYCTO4	optimal	0.921948
iJR904.xml.gz	obj	R_GLYCt	optimal	0.921948
iJR904.xml.gz	obj	R_GLYK	optimal	0.921942
iJR904.xml.gz	obj	R_GLYOX	optimal	0.921948
iJR904.xml.gz	obj	R_GLYt2r	optimal	0.921948
iJR904.xml.gz	obj	R_GMAND	optimal	0.921948
iJR904.xml.gz	obj	R_GMHEPAT	optimal	0.0
iJR904.xml.gz	obj	R_GMHEPK	optimal	0.0
iJR904.xml.gz	obj	R_GMHEPPA	optimal	0.0
iJR904.xml.gz	obj	R_GMPR	optimal	0.921948
iJR904.xml.gz	obj	R_GMPS2	optimal	0.0
iJR904.xml.gz	obj	R_GND	optimal	0.901493
iJR904.xml.gz	obj	R_GNK	optimal	0.921948
iJR904.xml.gz	obj	R_GOFUCR	optimal	0.921948
iJR904.xml.gz	obj	R_GP4GH	optimal	0.921948
iJR904.xml.gz	obj	R_GPDDA1	optimal	0.921948
iJR904.xml.gz	obj	R_GPDDA2	optimal	0.921948
iJR904.xml.gz	obj	R_GPDDA3	optimal	0.921948
iJR904.xml.gz	obj	R_GPDDA4	optimal	0.921948
iJR904.xml.gz	obj	R_GPDDA5	optimal	0.921948
iJR904.xml.gz	obj	R_GRTT	optimal	0.921948
iJR904.xml.gz	obj	R_GSNK	optimal	0.921948
iJR904.xml.gz	obj	R_GSNt2	optimal	0.921948
iJR904.xml.gz	obj	R_GSPMDA	optimal	0.921948
iJR904.xml.gz	obj	R_GSPMDS	optimal	0.921948
iJR904.xml.gz	obj	R_GTHOr	optimal	0.921948
iJR904.xml.gz	obj	R_GTHS	optimal	0.921948
iJR904.xml.gz	obj	R_GTPCII2	optimal	0.0
iJR904.xml.gz	obj	R_GTPCI_1	optimal	0.0
iJR904.xml.gz	obj	R_GUAD	optimal	0.921948
iJR904.xml.gz	obj	R_GUAPRT	optimal	0.921948
iJR904.xml.gz	obj	R_GUAt	optimal	0.921948
iJR904.xml.gz	obj	R_GUAt2r	optimal	0.921948
iJR904.xml.gz	obj	R_GUI1	optimal	0.921948
iJR904.xml.gz	obj	R_GUI2	optimal	0.921948
iJR904.xml.gz	obj	R_H2Ot	optimal	0.2881
iJR904.xml.gz	obj	R_HBZOPT	optimal	0.921948
iJR904.xml.gz	obj	R_HCINNMt2r	optimal	0.921948
iJR904.xml.gz	obj	R_HCO3E	optimal	0.0
iJR904.xml.gz	obj	R_HDCAt2	optimal	0.921948
iJR904.xml.gz	obj	R_HEMEOS	optimal	0.921948
iJR904.xml.gz	obj	R_HETZK	optimal	0.921948
iJR904.xml.gz	obj	R_HEX1	optimal	0.921948
iJR904.xml.gz	obj	R_HISTD	optimal	0.0
iJR904.xml.gz	obj	R_HISTP	optimal	0.0
iJR904.xml.gz	obj	R_HISabc	optimal	0.921948
iJR904.xml.gz	obj	R_HISt2r	optimal	0.921948
iJR904.xml.gz	obj	R_HKNDDH_1	optimal	0.921948
iJR904.xml.gz	obj	R_HKNTDH_1	optimal	0.921948
iJR904.xml.gz	obj	R_HMBS	optimal	0.921948
iJR904.xml.gz	obj	R_HMPK1	optimal	0.921948
iJR904.xml.gz	obj	R_HOPNTAL	optimal	0.921948
iJR904.xml.gz	obj	R_HPPK2	optimal	0.0
iJR904.xml.gz	obj	R_HPPPNDO_1	optimal	0.921948
iJR904.xml.gz	obj	R_HPPPNt2r	optimal	0.921948
iJR904.xml.gz	obj	R_HPYRI	optimal	0.921948
iJR904.xml.gz	obj	R_HPYRRx	optimal	0.921948
iJR904.xml.gz	obj	R_HPYRRy	optimal	0.921948
iJR904.xml.gz	obj	R_HSDy	optimal	0.0
iJR904.xml.gz	obj	R_HSK	optimal	0.921948
iJR904.xml.gz	obj	R_HSST	optimal	0.0
iJR904.xml.gz	obj	R_HSTPT	optimal	0.0
iJR904.xml.gz	obj	R_HXPRT	optimal	0.921948
iJR904.xml.gz	obj	R_HYD1	optimal	0.921948
iJR904.xml.gz	obj	R_HYD2	optimal	0.921948
iJR904.xml.gz	obj	R_HYD3	optimal	0.921948
iJR904.xml.gz	obj	R_HYPOE	optimal	0.921948
iJR904.xml.gz	obj	R_HYXNt	optimal	0.921948
iJR904.xml.gz	obj	R_ICDHyr	optimal	0.0
iJR904.xml.gz	obj	R_ICHORS	optimal	0.921948
iJR904.xml.gz	obj	R_ICHORT	optimal	0.921948
iJR904.xml.gz	obj	R_ICL	optimal	0.921948
iJR904.xml.gz	obj	R_IDOND	optimal	0.921948
iJR904.xml.gz	obj	R_IDOND2	optimal	0.921948
iJR904.xml.gz	obj	R_IDONt2r	optimal	0.921948
iJR904.xml.gz	obj	R_IG3PS	optimal	0.0
iJR904.xml.gz	obj	R_IGPDH	optimal	0.0
iJR904.xml.gz	obj	R_IGPS	optimal	0.0
iJR904.xml.gz	obj	R_ILETA	optimal	0.0
iJR904.xml.gz	obj	R_ILEabc	optimal	0.921948
iJR904.xml.gz	obj	R_ILEt2r	optimal	0.921948
iJR904.xml.gz	obj	R_IMPC	optimal	0.0
iJR904.xml.gz	obj	R_IMPD	optimal	0.0
iJR904.xml.gz	obj	R_INDOLEt2r	optimal	0.921948
iJR904.xml.gz	obj	R_INSK	optimal	0.921948
iJR904.xml.gz	obj	R_INSt2_copy1	optimal	0.921948
iJR904.xml.gz	obj	R_INSt2_copy2	optimal	0.921948
iJR904.xml.gz	obj	R_IPDDI	optimal	0.921948
iJR904.xml.gz	obj	R_IPDPS	optimal	0.921948
iJR904.xml.gz	obj	R_IPMD	optimal	0.0
iJR904.xml.gz	obj	R_IPPMIa	optimal	0.0
iJR904.xml.gz	obj	R_IPPMIb	optimal	0.0
iJR904.xml.gz	obj	R_IPPS	optimal	0.0
iJR904.xml.gz	obj	R_KARA1	optimal	0.0
iJR904.xml.gz	obj	R_KARA2	optimal	0.0
iJR904.xml.gz	obj	R_KAS14	optimal	0.921948
iJR904.xml.gz	obj	R_KAS15	optimal	0.921948
iJR904.xml.gz	obj	R_KAS16	optimal	0.0
iJR904.xml.gz	obj	R_KDOCT2	optimal	0.0
iJR904.xml.gz	obj	R_KDOPP	optimal	0.0
iJR904.xml.gz	obj	R_KDOPS	optimal	0.0
iJR904.xml.gz	obj	R_KG6PDC	optimal	0.921948
iJR904.xml.gz	obj	R_Kabc	optimal	0.921948
iJR904.xml.gz	obj	R_Kt2r	optimal	0.921948
iJR904.xml.gz	obj	R_LACZ	optimal	0.921948
iJR904.xml.gz	obj	R_LCADi_copy1	optimal	0.921948
iJR904.xml.gz	obj	R_LCADi_copy2	optimal	0.921948
iJR904.xml.gz	obj	R_LCARS	optimal	0.921948
iJR904.xml.gz	obj	R_LCTSt	optimal	0.921948
iJR904.xml.gz	obj	R_LDH_D	optimal	0.921948
iJR904.xml.gz	obj	R_LDH_D2	optimal	0.921948
iJR904.xml.gz	obj	R_LEUTAi	optimal	0.0
iJR904.xml.gz	obj	R_LEUabc	optimal	0.921948
iJR904.xml.gz	obj	R_LEUt2r	optimal	0.921948
iJR904.xml.gz	obj	R_LGTHL	optimal	0.921948
iJR904.xml.gz	obj	R_LPADSS	optimal	0.0
iJR904.xml.gz	obj	R_LPLIPA1	optimal	0.921948
iJR904.xml.gz	obj	R_LPLIPA2	optimal	0.921948
iJR904.xml.gz	obj	R_LPLIPA3	optimal	0.921948
iJR904.xml.gz	obj	R_LPLIPA4	optimal	0.921948
iJR904.xml.gz	obj	R_LPLIPA5	optimal	0.921948
iJR904.xml.gz	obj	R_LPLIPA6	optimal	0.921948
iJR904.xml.gz	obj	R_LPSSYN_EC	optimal	0.0
iJR904.xml.gz	obj	R_LYSDC	optimal	0.921948
iJR904.xml.gz	obj	R_LYSabc	optimal	0.921948
iJR904.xml.gz	obj	R_LYSt2r	optimal	0.921948
iJR904.xml.gz	obj	R_L_LACD2	optimal	0.921948
iJR904.xml.gz	obj	R_L_LACD3	optimal	0.921948
iJR904.xml.gz	obj	R_L_LACt2r	optimal	0.921948
iJR904.xml.gz	obj	R_M1PD	optimal	0.921948
iJR904.xml.gz	obj	R_MACPD	optimal	0.921948
iJR904.xml.gz	obj	R_MALS	optimal	0.921772
iJR904.xml.gz	obj	R_MALTHXabc	optimal	0.921948
iJR904.xml.gz	obj	R_MALTPTabc	optimal	0.921948
iJR904.xml.gz	obj	R_MALTTRabc	optimal	0.921948
iJR904.xml.gz	obj	R_MALTTTRabc	optimal	0.921948
iJR904.xml.gz	obj	R_MALTabc	optimal	0.921948
iJR904.xml.gz	obj	R_MALTpts	optimal	0.921948
iJR904.xml.gz	obj	R_MALt2_2	optimal	0.921948
iJR904.xml.gz	obj	R_MALt2_3	optimal	0.921948
iJR904.xml.gz	obj	R_MAN1PT2	optimal	0.921948
iJR904.xml.gz	obj	R_MAN6PI	optimal	0.921948
iJR904.xml.gz	obj	R_MAN6Pt6_2	optimal	0.921948
iJR904.xml.gz	obj	R_MANAO	optimal	0.921948
iJR904.xml.gz	obj	R_MANpts	optimal	0.921948
iJR904.xml.gz	obj	R_MCITD	optimal	0.921948
iJR904.xml.gz	obj	R_MCITL2	optimal	0.921948
iJR904.xml.gz	obj	R_MCITS	optimal	0.921948
iJR904.xml.gz	obj	R_MCOATA	optimal	0.0
iJR904.xml.gz	obj	R_MDH	optimal	0.881461
iJR904.xml.gz	obj	R_MDH2	optimal	0.921948
iJR904.xml.gz	obj	R_MDH3	optimal	0.921948
iJR904.xml.gz	obj	R_MDRPD	optimal	0.0
iJR904.xml.gz	obj	R_ME1	optimal	0.921948
iJR904.xml.gz	obj	R_ME2	optimal	0.921948
iJR904.xml.gz	obj	R_MECDPDH	optimal	0.921948
iJR904.xml.gz	obj	R_MECDPS	optimal	0.921948
iJR904.xml.gz	obj	R_MELIBt2	optimal	0.921948
iJR904.xml.gz	obj	R_MEPCT	optimal	0.921948
iJR904.xml.gz	obj	R_METAT	optimal	0.0
iJR904.xml.gz	obj	R_METDabc	optimal	0.921948
iJR904.xml.gz	obj	R_METS_1	optimal	0.0
iJR904.xml.gz	obj	R_METabc	optimal	0.921948
iJR904.xml.gz	obj	R_MGSA	optimal	0.921948
iJR904.xml.gz	obj	R_MI1PP	optimal	0.921948
iJR904.xml.gz	obj	R_MICITDr	optimal	0.921948
iJR904.xml.gz	obj	R_MLTG1	optimal	0.921948
iJR904.xml.gz	obj	R_MLTG2	optimal	0.921948
iJR904.xml.gz	obj	R_MLTG3	optimal	0.921948
iJR904.xml.gz	obj	R_MLTG4	optimal	0.921948
iJR904.xml.gz	obj	R_MLTG5	optimal	0.921948
iJR904.xml.gz	obj	R_MLTP1	optimal	0.921948
iJR904.xml.gz	obj	R_MLTP2	optimal	0.921948
iJR904.xml.gz	obj	R_MLTP3	optimal	0.921948
iJR904.xml.gz	obj	R_MMCD	optimal	0.921948
iJR904.xml.gz	obj	R_MME	optimal	0.921948
iJR904.xml.gz	obj	R_MMM2	optimal	0.921948
iJR904.xml.gz	obj	R_MNLpts	optimal	0.921948
iJR904.xml.gz	obj	R_MNNH	optimal	0.921948
iJR904.xml.gz	obj	R_MOAT	optimal	0.0
iJR904.xml.gz	obj	R_MOAT2	optimal	0.0
iJR904.xml.gz	obj	R_MOHMT	optimal	0.0
iJR904.xml.gz	obj	R_MTAN	optimal	0.0
iJR904.xml.gz	obj	R_MTHFC_1	optimal	0.895813
iJR904.xml.gz	obj	R_MTHFD_1	optimal	0.895813
iJR904.xml.gz	obj	R_MTHFR2_1	optimal	0.0
iJR904.xml.gz	obj	R_MTRI	optimal	0.0
iJR904.xml.gz	obj	R_MTRK	optimal	0.0
iJR904.xml.gz	obj	R_NACODA	optimal	0.921948
iJR904.xml.gz	obj	R_NACt	optimal	0.921948
iJR904.xml.gz	obj	R_NADDP	optimal	0.921948
iJR904.xml.gz	obj	R_NADDPe	optimal	0.921948
iJR904.xml.gz	obj	R_NADH10	optimal	0.921948
iJR904.xml.gz	obj	R_NADH5	optimal	0.921948
iJR904.xml.gz	obj	R_NADH6	optimal	0.861738
iJR904.xml.gz	obj	R_NADH7	optimal	0.921948
iJR904.xml.gz	obj	R_NADH8	optimal	0.921948
iJR904.xml.gz	obj	R_NADH9	optimal	0.921948
iJR904.xml.gz	obj	R_NADK	optimal	0.0
iJR904.xml.gz	obj	R_NADPPPS	optimal	0.921948
iJR904.xml.gz	obj	R_NADS1	optimal	0.0
iJR904.xml.gz	obj	R_NADTRHD	optimal	0.921948
iJR904.xml.gz	obj	R_NAMNPP	optimal	0.921948
iJR904.xml.gz	obj	R_NAt3_1	optimal	0.921948
iJR904.xml.gz	obj	R_NAt3_15	optimal	0.921948
iJR904.xml.gz	obj	R_NAt3_2	optimal	0.921948
iJR904.xml.gz	obj	R_NDPK1	optimal	0.921948
iJR904.xml.gz	obj	R_NDPK2	optimal	0.0
iJR904.xml.gz	obj	R_NDPK3	optimal	0.92051
iJR904.xml.gz	obj	R_NDPK4	optimal	0.0
iJR904.xml.gz	obj	R_NDPK5	optimal	0.921948
iJR904.xml.gz	obj	R_NDPK6	optimal	0.921948
iJR904.xml.gz	obj	R_NDPK7	optimal	0.921948
iJR904.xml.gz	obj	R_NDPK8	optimal	0.921948
iJR904.xml.gz	obj	R_NH4t	optimal	0.0
iJR904.xml.gz	obj	R_NMNAT	optimal	0.921948
iJR904.xml.gz	obj	R_NMNDA	optimal	0.921948
iJR904.xml.gz	obj	R_NMNN	optimal	0.921948
iJR904.xml.gz	obj	R_NMNP	optimal	0.921948
iJR904.xml.gz	obj	R_NMNt7	optimal	0.921948
iJR904.xml.gz	obj	R_NNAM	optimal	0.921948
iJR904.xml.gz	obj	R_NNATr	optimal	0.0
iJR904.xml.gz	obj	R_NNDMBRT	optimal	0.921948
iJR904.xml.gz	obj	R_NNDPR	optimal	0.0
iJR904.xml.gz	obj	R_NO2t2r	optimal	0.921948
iJR904.xml.gz	obj	R_NO3R1	optimal	0.921948
iJR904.xml.gz	obj	R_NO3R2	optimal	0.921948
iJR904.xml.gz	obj	R_NO3t7	optimal	0.921948
iJR904.xml.gz	obj	R_NPHS	optimal	0.921948
iJR904.xml.gz	obj	R_NTD1	optimal	0.921948
iJR904.xml.gz	obj	R_NTD10	optimal	0.921948
iJR904.xml.gz	obj	R_NTD11	optimal	0.921948
iJR904.xml.gz	obj	R_NTD2	optimal	0.921948
iJR904.xml.gz	obj	R_NTD3	optimal	0.921948
iJR904.xml.gz	obj	R_NTD4	optimal	0.921948
iJR904.xml.gz	obj	R_NTD5	optimal	0.921948
iJR904.xml.gz	obj	R_NTD6	optimal	0.921948
iJR904.xml.gz	obj	R_NTD7	optimal	0.921948
iJR904.xml.gz	obj	R_NTD8	optimal	0.921948
iJR904.xml.gz	obj	R_NTD9	optimal	0.921948
iJR904.xml.gz	obj	R_NTPP1	optimal	0.921948
iJR904.xml.gz	obj	R_NTPP2	optimal	0.921948
iJR904.xml.gz	obj	R_NTPP3	optimal	0.921948
iJR904.xml.gz	obj	R_NTPP4	optimal	0.921948
iJR904.xml.gz	obj	R_NTPP5	optimal	0.921948
iJR904.xml.gz	obj	R_NTPP6	optimal	0.921948
iJR904.xml.gz	obj	R_NTPP7	optimal	0.921948
iJR904.xml.gz	obj	R_NTPP8	optimal	0.921948
iJR904.xml.gz	obj	R_NTPTP1	optimal	0.921948
iJR904.xml.gz	obj	R_NTPTP2	optimal	0.921948
iJR904.xml.gz	obj	R_NTRIR2x	optimal	0.921948
iJR904.xml.gz	obj	R_O2t	optimal	0.216254
iJR904.xml.gz	obj	R_OBTFL	optimal	0.921948
iJR904.xml.gz	obj	R_OCBT	optimal	0.0
iJR904.xml.gz	obj	R_OCDCAt2	optimal	0.921948
iJR904.xml.gz	obj	R_OCTDPS	optimal	0.921948
iJR904.xml.gz	obj	R_OHPBAT	optimal	0.921948
iJR904.xml.gz	obj	R_OHPHM	optimal	0.921948
iJR904.xml.gz	obj	R_OMBZLM	optimal	0.921948
iJR904.xml.gz	obj	R_OMCDC	optimal	0.0
iJR904.xml.gz	obj	R_OMMBLHX	optimal	0.921948
iJR904.xml.gz	obj	R_OMPDC	optimal	0.0
iJR904.xml.gz	obj	R_OMPHHX	optimal	0.921948
iJR904.xml.gz	obj	R_OP4ENH	optimal	0.921948
iJR904.xml.gz	obj	R_OPHBDC	optimal	0.921948
iJR904.xml.gz	obj	R_OPHHX	optimal	0.921948
iJR904.xml.gz	obj	R_ORNDC	optimal	0.921282
iJR904.xml.gz	obj	R_ORNTA	optimal	0.921948
iJR904.xml.gz	obj	R_ORNabc	optimal	0.921948
iJR904.xml.gz	obj	R_ORPT	optimal	0.0
iJR904.xml.gz	obj	R_OXGDC2	optimal	0.921948
iJR904.xml.gz	obj	R_P5CD	optimal	0.921948
iJR904.xml.gz	obj	R_P5CR	optimal	0.0
iJR904.xml.gz	obj	R_PACCOAL	optimal	0.921948
iJR904.xml.gz	obj	R_PANTS	optimal	0.0
iJR904.xml.gz	obj	R_PAPA_EC	optimal	0.921948
iJR904.xml.gz	obj	R_PAPPT3	optimal	0.0
iJR904.xml.gz	obj	R_PAPSR	optimal	0.0
iJR904.xml.gz	obj	R_PASYN_EC	optimal	0.0
iJR904.xml.gz	obj	R_PDH	optimal	0.892657
iJR904.xml.gz	obj	R_PDX5POi	optimal	0.921948
iJR904.xml.gz	obj	R_PDX5PS	optimal	0.921948
iJR904.xml.gz	obj	R_PDXPP	optimal	0.921948
iJR904.xml.gz	obj	R_PEAMNO	optimal	0.921948
iJR904.xml.gz	obj	R_PEPT_EC	optimal	0.0
iJR904.xml.gz	obj	R_PERD	optimal	0.921948
iJR904.xml.gz	obj	R_PFK	optimal	0.908282
iJR904.xml.gz	obj	R_PFK_2	optimal	0.921948
iJR904.xml.gz	obj	R_PFL	optimal	0.921948
iJR904.xml.gz	obj	R_PGAMT	optimal	0.0
iJR904.xml.gz	obj	R_PGCD	optimal	0.0
iJR904.xml.gz	obj	R_PGI	optimal	0.905983
iJR904.xml.gz	obj	R_PGK	optimal	0.625013
iJR904.xml.gz	obj	R_PGL	optimal	0.901493
iJR904.xml.gz	obj	R_PGLYCP	optimal	0.921948
iJR904.xml.gz	obj	R_PGM	optimal	0.745293
iJR904.xml.gz	obj	R_PGMT	optimal	0.0
iJR904.xml.gz	obj	R_PGPP_EC	optimal	0.0
iJR904.xml.gz	obj	R_PGSA_EC	optimal	0.0
iJR904.xml.gz	obj	R_PHETA1	optimal	0.0
iJR904.xml.gz	obj	R_PHEt2r	optimal	0.921948
iJR904.xml.gz	obj	R_PIabc	optimal	0.921948
iJR904.xml.gz	obj	R_PIt2r	optimal	0.917697
iJR904.xml.gz	obj	R_PLIPA1	optimal	0.921948
iJR904.xml.gz	obj	R_PLIPA2	optimal	0.921948
iJR904.xml.gz	obj	R_PLIPA3	optimal	0.921948
iJR904.xml.gz	obj	R_PMANM	optimal	0.921948
iJR904.xml.gz	obj	R_PMDPHT	optimal	0.0
iJR904.xml.gz	obj	R_PMPK	optimal	0.921948
iJR904.xml.gz	obj	R_PNTK	optimal	0.0
iJR904.xml.gz	obj	R_PNTOt4	optimal	0.921948
iJR904.xml.gz	obj	R_POX	optimal	0.921948
iJR904.xml.gz	obj	R_PPA	optimal	0.0
iJR904.xml.gz	obj	R_PPAKr	optimal	0.921948
iJR904.xml.gz	obj	R_PPBNGS	optimal	0.921948
iJR904.xml.gz	obj	R_PPC	optimal	0.919141
iJR904.xml.gz	obj	R_PPCDC	optimal	0.0
iJR904.xml.gz	obj	R_PPCK	optimal	0.921948
iJR904.xml.gz	obj	R_PPCSCT	optimal	0.921948
iJR904.xml.gz	obj	R_PPM	optimal	0.920807
iJR904.xml.gz	obj	R_PPM2	optimal	0.920738
iJR904.xml.gz	obj	R_PPNCL2	optimal	0.0
iJR904.xml.gz	obj	R_PPND	optimal	0.0
iJR904.xml.gz	obj	R_PPNDH	optimal	0.0
iJR904.xml.gz	obj	R_PPPGO	optimal	0.921948
iJR904.xml.gz	obj	R_PPPNDO	optimal	0.921948
iJR904.xml.gz	obj	R_PPPNt2r	optimal	0.921948
iJR904.xml.gz	obj	R_PPS	optimal	0.921948
iJR904.xml.gz	obj	R_PPTGS	optimal	0.0
iJR904.xml.gz	obj	R_PRAGSr	optimal	0.0
iJR904.xml.gz	obj	R_PRAIS	optimal	0.0
iJR904.xml.gz	obj	R_PRAIi	optimal	0.0
iJR904.xml.gz	obj	R_PRAMPC	optimal	0.0
iJR904.xml.gz	obj	R_PRASCSi	optimal	0.0
iJR904.xml.gz	obj	R_PRATPP	optimal	0.0
iJR904.xml.gz	obj	R_PRFGS	optimal	0.0
iJR904.xml.gz	obj	R_PRMICI	optimal	0.0
iJR904.xml.gz	obj	R_PROD2	optimal	0.921948
iJR904.xml.gz	obj	R_PROabc	optimal	0.921948
iJR904.xml.gz	obj	R_PROt2r	optimal	0.921948
iJR904.xml.gz	obj	R_PROt4	optimal	0.921948
iJR904.xml.gz	obj	R_PRPPS	optimal	0.0
iJR904.xml.gz	obj	R_PSCVT	optimal	0.0
iJR904.xml.gz	obj	R_PSD_EC	optimal	0.0
iJR904.xml.gz	obj	R_PSERT	optimal	0.0
iJR904.xml.gz	obj	R_PSP_L	optimal	0.0
iJR904.xml.gz	obj	R_PSSA_EC	optimal	0.0
iJR904.xml.gz	obj	R_PTA2	optimal	0.921948
iJR904.xml.gz	obj	R_PTAr	optimal	0.918965
iJR904.xml.gz	obj	R_PTPATi	optimal	0.0
iJR904.xml.gz	obj	R_PTRCORNt7	optimal	0.921948
iJR904.xml.gz	obj	R_PTRCTA	optimal	0.921948
