model	objective	reaction	status	minimum	maximum
macrophage_SARS_CoV_2	obj	DM_mem2emgacpail_prot_hs_LPAREN_r_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	DM_n5m2masn_LPAREN_g_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	DM_oretn_LPAREN_n_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	DM_sTn_antigen_LPAREN_g_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	DM_sprm_LPAREN_c_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	DM_yvite_LPAREN_c_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	DNADDP	optimal	0.0	0.655171
macrophage_SARS_CoV_2	obj	DNADtn	optimal	1.110603	0.0
macrophage_SARS_CoV_2	obj	DNAMTSEn	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	DNAMTn	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	DNDPt10m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt11m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt12m	optimal	0.0	0.085463
macrophage_SARS_CoV_2	obj	DNDPt13m	optimal	0.0	0.085463
macrophage_SARS_CoV_2	obj	DNDPt14m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt15m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt16m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt17m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt18m	optimal	0.0	0.085463
macrophage_SARS_CoV_2	obj	DNDPt19m	optimal	0.0	0.085463
macrophage_SARS_CoV_2	obj	DNDPt1m	optimal	0.0	0.085463
macrophage_SARS_CoV_2	obj	DNDPt20m	optimal	0.0	0.085463
macrophage_SARS_CoV_2	obj	DNDPt21m	optimal	0.0	0.085463
macrophage_SARS_CoV_2	obj	DNDPt22m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt23m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt24m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt25m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt26m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt27m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt28m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt29m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt2m	optimal	0.0	0.085463
macrophage_SARS_CoV_2	obj	DNDPt30m	optimal	0.0	0.085463
macrophage_SARS_CoV_2	obj	DNDPt31m	optimal	0.0	0.085463
macrophage_SARS_CoV_2	obj	DNDPt32m	optimal	0.0	0.085463
macrophage_SARS_CoV_2	obj	DNDPt33m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt34m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt35m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt36m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt37m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt38m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt39m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt3m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt40m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt41m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt42m	optimal	0.0	0.085463
macrophage_SARS_CoV_2	obj	DNDPt43m	optimal	0.0	0.085463
macrophage_SARS_CoV_2	obj	DNDPt44m	optimal	0.0	0.085463
macrophage_SARS_CoV_2	obj	DNDPt45m	optimal	0.0	0.085463
macrophage_SARS_CoV_2	obj	DNDPt46m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt47m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt48m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt49m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt4m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt50m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt51m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt52m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt53m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt54m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt55m	optimal	0.0	0.085463
macrophage_SARS_CoV_2	obj	DNDPt56m	optimal	0.0	0.085463
macrophage_SARS_CoV_2	obj	DNDPt57m	optimal	0.0	0.085463
macrophage_SARS_CoV_2	obj	DNDPt58m	optimal	0.0	0.085463
macrophage_SARS_CoV_2	obj	DNDPt59m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt5m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt60m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt61m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt62m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt63m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt6m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt7m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt8m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DNDPt9m	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	DOGULND1	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	DOGULND2	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	DOGULNO1	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	DOGULNO2	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	DOLASNT_Ler	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	DOLASNT_Uer	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	DOLDPP_Ler	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	DOLDPP_Uer	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	DOLGLCP_Lter	optimal	0.0	0.655171
macrophage_SARS_CoV_2	obj	DOLGLCP_Uter	optimal	0.0	0.655171
macrophage_SARS_CoV_2	obj	DOLGPP_Ler	optimal	0.0	0.655171
macrophage_SARS_CoV_2	obj	DOLGPP_Uer	optimal	0.0	0.655171
macrophage_SARS_CoV_2	obj	DOLICHOL_Lter	optimal	0.0	0.436781
macrophage_SARS_CoV_2	obj	DOLICHOL_Uter	optimal	0.0	0.436781
macrophage_SARS_CoV_2	obj	DOLK_L	optimal	0.0	0.436781
macrophage_SARS_CoV_2	obj	DOLK_U	optimal	0.0	0.436781
macrophage_SARS_CoV_2	obj	DOLMANP_Lter	optimal	0.0	0.180737
macrophage_SARS_CoV_2	obj	DOLMANP_Uter	optimal	0.0	0.180737
macrophage_SARS_CoV_2	obj	DOLPGT1_Ler	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	DOLPGT1_Uer	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	DOLPGT2_Ler	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	DOLPGT2_Uer	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	DOLPGT3_Ler	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	DOLPGT3_Uer	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	DOLPH_Ler	optimal	0.0	0.436781
macrophage_SARS_CoV_2	obj	DOLPH_Uer	optimal	0.0	0.436781
macrophage_SARS_CoV_2	obj	DOLPMT1_Ler	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	DOLPMT1_Uer	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	DOLPMT2_Ler	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	DOLPMT2_Uer	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	DOLPMT3_Ler	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	DOLPMT3_Uer	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	DOLPMT4_Ler	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	DOLPMT4_Uer	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	DOLPMT_L	optimal	0.0	0.180737
macrophage_SARS_CoV_2	obj	DOLPMT_U	optimal	0.0	0.180737
macrophage_SARS_CoV_2	obj	DOLP_Lter	optimal	0.0	0.655171
macrophage_SARS_CoV_2	obj	DOLP_Uter	optimal	0.0	0.655171
macrophage_SARS_CoV_2	obj	DOPABMO	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	DOPAMT	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	DOPASFt	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	DOPASULT	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	DOPAVESSEC	optimal	0.0	0.655171
macrophage_SARS_CoV_2	obj	DOPAt4_LPAREN_2_RPAREN_r	optimal	1000.0	1000.0
macrophage_SARS_CoV_2	obj	DOPAtu	optimal	1000.0	1000.0
macrophage_SARS_CoV_2	obj	DPCOAK	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	DPCOAPP	optimal	0.0	0.655171
macrophage_SARS_CoV_2	obj	DPCOAtl	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	DPHMBDCm	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	DPMVDx	optimal	0.0	0.128176
macrophage_SARS_CoV_2	obj	DRIBt	optimal	0.274455	0.0
macrophage_SARS_CoV_2	obj	DRPA	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	DSAT	optimal	0.0	0.170927
macrophage_SARS_CoV_2	obj	DTDPtn	optimal	1000.0	1000.0
macrophage_SARS_CoV_2	obj	DTMPK	optimal	0.0	0.085463
macrophage_SARS_CoV_2	obj	DTTPtn	optimal	1000.0	1000.0
macrophage_SARS_CoV_2	obj	DUDPtn	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	DUMPtn	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	DURAD	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	DURAD2	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	DURIK1	optimal	0.0	1.310342
macrophage_SARS_CoV_2	obj	DURIK1m	optimal	0.0	1.637927
macrophage_SARS_CoV_2	obj	DURIPP	optimal	0.085463	0.274455
macrophage_SARS_CoV_2	obj	DURIt	optimal	0.085463	0.0
macrophage_SARS_CoV_2	obj	DURItn	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	DUTPDPm	optimal	0.0	0.818964
macrophage_SARS_CoV_2	obj	DUTPDPn	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	D_DASH_LACt2	optimal	0.588388	0.0
macrophage_SARS_CoV_2	obj	D_DASH_LACtm	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EAFLATOXINte	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EBASTINEOHte	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EBASTINEte	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EBP1r	optimal	0.0	0.021363
macrophage_SARS_CoV_2	obj	EBP2r	optimal	0.0	0.021363
macrophage_SARS_CoV_2	obj	ECOAH12m	optimal	0.0	0.002921
macrophage_SARS_CoV_2	obj	ECOAH1m	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	ECOAH1x	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	ECOAH9m	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EGMESTr	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EHGLAT	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EHGLAT2m	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EHGLATm	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EICOSTETCPT1	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EICOSTETCPT2	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EICOSTETCRNt	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EICOSTETt	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	ELAIDCPT1	optimal	0.0	0.039987
macrophage_SARS_CoV_2	obj	ELAIDCPT2	optimal	0.0	0.039987
macrophage_SARS_CoV_2	obj	ELAIDCRNt	optimal	0.0	0.039987
macrophage_SARS_CoV_2	obj	ELAIDt	optimal	0.2238	0.0
macrophage_SARS_CoV_2	obj	ENGASE	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	ENGASE2	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	ENGASE2ly	optimal	0.0	0.045184
macrophage_SARS_CoV_2	obj	ENMAN1g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	ENMAN2g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	ENMAN3g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	ENMAN4g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	ENMAN5g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	ENMAN6g	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	ENO	optimal	0.310448	0.516083
macrophage_SARS_CoV_2	obj	ESTRADIOLGLCt	optimal	0.0	1.310342
macrophage_SARS_CoV_2	obj	ESTRADIOLGLCt2	optimal	0.0	1.310342
macrophage_SARS_CoV_2	obj	ESTRADIOLGLCtr	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	ESTRADIOLt	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	ESTRADIOLtr	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	ESTRIOLGLCte	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	ESTRIOLGLCtr	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	ESTRONEGLCt	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	ESTRONEGLCtr	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	ESTRONESt	optimal	1000.0	0.0
macrophage_SARS_CoV_2	obj	ESTRONESt2	optimal	0.0	1000.0
macrophage_SARS_CoV_2	obj	ESTRONEtr	optimal	1000.0	0.0
macrophage_SARS_CoV_2	obj	ESTSULT	optimal	0.0	0.436781
macrophage_SARS_CoV_2	obj	ETF	optimal	0.0	0.602697
macrophage_SARS_CoV_2	obj	ETFQO	optimal	0.0	0.602697
macrophage_SARS_CoV_2	obj	ETHAK	optimal	0.0	1.310342
macrophage_SARS_CoV_2	obj	ETHP	optimal	0.0	1.310342
macrophage_SARS_CoV_2	obj	ETOHMO	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	ETOHt	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	ETOHtx	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_10fthf5glu_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_10fthf6glu_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_10fthf7glu_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_10fthf_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_11_DASH_cis_DASH_retfa_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_13_DASH_cis_DASH_retnglc_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_1glyc_hs_LPAREN_e_RPAREN_	optimal	0.0	0.168573
macrophage_SARS_CoV_2	obj	EX_1mncam_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_2425dhvitd2_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_2425dhvitd3_LPAREN_e_RPAREN_	optimal	0.0	0.019021
macrophage_SARS_CoV_2	obj	EX_24nph_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_25hvitd2_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_25hvitd3_LPAREN_e_RPAREN_	optimal	0.0	0.020124
macrophage_SARS_CoV_2	obj	EX_2hb_LPAREN_e_RPAREN_	optimal	0.0	0.010645
macrophage_SARS_CoV_2	obj	EX_2mcit_LPAREN_e_RPAREN_	optimal	0.0	0.010645
macrophage_SARS_CoV_2	obj	EX_35cgmp_LPAREN_e_RPAREN_	optimal	0.0	0.034185
macrophage_SARS_CoV_2	obj	EX_3aib_LPAREN_e_RPAREN_	optimal	0.0	0.002921
macrophage_SARS_CoV_2	obj	EX_3mlda_LPAREN_e_RPAREN_	optimal	0.0	0.008582
macrophage_SARS_CoV_2	obj	EX_4abut_LPAREN_e_RPAREN_	optimal	0.0	0.170927
macrophage_SARS_CoV_2	obj	EX_4hdebrisoquine_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_4hphac_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_4mptnl_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_4nph_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_4nphsf_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_4pyrdx_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_5adtststerone_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_5adtststeroneglc_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_5dhf_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_5fthf_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_5htrp_LPAREN_e_RPAREN_	optimal	0.0	0.008697
macrophage_SARS_CoV_2	obj	EX_5mthf_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_5thf_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_6dhf_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_6htststerone_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_6thf_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_7dhf_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_7thf_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_9_DASH_cis_DASH_retfa_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_CLPND_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_Lcystin_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_Rtotal2_LPAREN_e_RPAREN_	optimal	0.0	0.261041
macrophage_SARS_CoV_2	obj	EX_Rtotal3_LPAREN_e_RPAREN_	optimal	0.0	0.261041
macrophage_SARS_CoV_2	obj	EX_Rtotal_LPAREN_e_RPAREN_	optimal	0.0	0.261041
macrophage_SARS_CoV_2	obj	EX_Tyr_DASH_ggn_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_abt_LPAREN_e_RPAREN_	optimal	0.0	0.288384
macrophage_SARS_CoV_2	obj	EX_ac_LPAREN_e_RPAREN_	optimal	0.0	0.920304
macrophage_SARS_CoV_2	obj	EX_acac_LPAREN_e_RPAREN_	optimal	0.0	0.460855
macrophage_SARS_CoV_2	obj	EX_acald_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_acetone_LPAREN_e_RPAREN_	optimal	0.0	0.460855
macrophage_SARS_CoV_2	obj	EX_acgalfucgalacgalfuc12gal14acglcgalgluside_hs_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_acgam_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_ach_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_acn13acngalgbside_hs_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_acn23acngalgbside_hs_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_acnacngal14acglcgalgluside_hs_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_acnacngalgbside_hs_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_acngalacglcgal14acglcgalgluside_hs_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_ade_LPAREN_e_RPAREN_	optimal	0.0	0.034185
macrophage_SARS_CoV_2	obj	EX_adn_LPAREN_e_RPAREN_	optimal	0.0	0.034185
macrophage_SARS_CoV_2	obj	EX_adp	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_adprbp_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_adprib_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_adrn_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_adrnl_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_aflatoxin_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_ahandrostanglc_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_ak2lgchol_hs_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_akg_LPAREN_e_RPAREN_	optimal	0.0	0.310448
macrophage_SARS_CoV_2	obj	EX_ala_DASH_B_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_ala_DASH_D_LPAREN_e_RPAREN_	optimal	0.0	0.170927
macrophage_SARS_CoV_2	obj	EX_ala_DASH_L_LPAREN_e_RPAREN_	optimal	0.0	0.170927
macrophage_SARS_CoV_2	obj	EX_aldstrn_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_amp_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_andrstrn_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_andrstrnglc_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_aqcobal_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_arab_DASH_L_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_arach_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_arachd_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_arg_DASH_L_LPAREN_e_RPAREN_	optimal	0.02375	0.0
macrophage_SARS_CoV_2	obj	EX_ascb_DASH_L_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_asn_DASH_L_LPAREN_e_RPAREN_	optimal	0.0	0.085463
macrophage_SARS_CoV_2	obj	EX_asp_DASH_D_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_asp_DASH_L_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_atp_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_avite1_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_avite2_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_bhb_LPAREN_e_RPAREN_	optimal	0.0	0.622154
macrophage_SARS_CoV_2	obj	EX_bildglcur_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_bilglcur_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_bilirub_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_biocyt_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_btn_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_but_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_bvite_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_bz_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_ca2_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_camp_LPAREN_e_RPAREN_	optimal	0.0	0.034185
macrophage_SARS_CoV_2	obj	EX_cca_d3_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_cgly_LPAREN_e_RPAREN_	optimal	0.0	0.006018
macrophage_SARS_CoV_2	obj	EX_chol_LPAREN_e_RPAREN_	optimal	0.0	0.109387
macrophage_SARS_CoV_2	obj	EX_cholate_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_chsterol_LPAREN_e_RPAREN_	optimal	0.0	0.021072
macrophage_SARS_CoV_2	obj	EX_chtn_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_cit_LPAREN_e_RPAREN_	optimal	0.0	0.310448
macrophage_SARS_CoV_2	obj	EX_cl_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_cmp_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_co2_LPAREN_e_RPAREN_	optimal	0.0	10.787779
macrophage_SARS_CoV_2	obj	EX_co_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_coumarin_LPAREN_e_RPAREN_	optimal	0.0	0.0
macrophage_SARS_CoV_2	obj	EX_creat_LPAREN_e_RPAREN_	optimal	0.0	0.070581
macrophage_SARS_CoV_2	obj	EX_crmp_hs_LPAREN_e_RPAREN_	optimal	0.0	0.127789
macrophage_SARS_CoV_2	obj	EX_crn_LPAREN_e_RPAREN_	optimal	0.0	0.0
