model	objective	reaction	status	minimum	maximum
iJR904	obj	GLCNt2r	optimal	-0.0	0.0
iJR904	obj	GLCP	optimal	0.0	0.0
iJR904	obj	GLCRAL	optimal	0.0	0.0
iJR904	obj	GLCRD	optimal	0.0	0.0
iJR904	obj	GLCRt2r	optimal	0.0	0.0
iJR904	obj	GLCS1	optimal	0.14198001	0.14198001
iJR904	obj	GLCURt2r	optimal	0.0	0.0
iJR904	obj	GLCpts	optimal	10.0	10.0
iJR904	obj	GLCt2	optimal	0.0	0.0
iJR904	obj	GLGC	optimal	0.14198001	0.14198001
iJR904	obj	GLNS	optimal	1.75320231	1.75320231
iJR904	obj	GLNabc	optimal	0.0	0.0
iJR904	obj	GLTPD	optimal	-0.0	0.0
iJR904	obj	GLU5K	optimal	0.1936091	0.1936091
iJR904	obj	GLUABUTt7	optimal	0.0	999999.0
iJR904	obj	GLUCYS	optimal	0.0	0.0
iJR904	obj	GLUDC	optimal	-0.0	0.0
iJR904	obj	GLUDy	optimal	-7.67338782	-7.67338782
iJR904	obj	GLUN	optimal	0.0	0.0
iJR904	obj	GLUPRT	optimal	0.44060729	0.44060729
iJR904	obj	GLUR	optimal	-0.02544577	-0.02544577
iJR904	obj	GLUSy	optimal	0.0	0.0
iJR904	obj	GLUTRR	optimal	0.0	0.0
iJR904	obj	GLUTRS	optimal	0.0	0.0
iJR904	obj	GLUabc	optimal	0.0	0.0
iJR904	obj	GLUt2r	optimal	-999999.0	0.0
iJR904	obj	GLUt4	optimal	0.0	999999.0
iJR904	obj	GLXCL	optimal	0.0	0.0
iJR904	obj	GLYALDt	optimal	-0.0	0.0
iJR904	obj	GLYAT	optimal	-0.0	0.0
iJR904	obj	GLYBabc	optimal	0.0	0.0
iJR904	obj	GLYBt2r	optimal	-0.0	0.0
iJR904	obj	GLYC3Pabc	optimal	0.0	0.0
iJR904	obj	GLYC3Pt6	optimal	0.0	0.0
iJR904	obj	GLYCDx	optimal	0.0	0.0
iJR904	obj	GLYCK	optimal	0.0	0.0
iJR904	obj	GLYCL	optimal	0.0	0.0
iJR904	obj	GLYCLTDx	optimal	0.0	0.0
iJR904	obj	GLYCLTDy	optimal	0.0	0.0
iJR904	obj	GLYCLTt2r	optimal	-0.0	0.0
iJR904	obj	GLYCTO2	optimal	0.0	0.0460974
iJR904	obj	GLYCTO3	optimal	0.0	0.0460974
iJR904	obj	GLYCTO4	optimal	0.0	0.0460974
iJR904	obj	GLYCt	optimal	0.0	0.0
iJR904	obj	GLYK	optimal	0.00594657	0.00594657
iJR904	obj	GLYOX	optimal	0.0	0.0
iJR904	obj	GLYt2r	optimal	-0.0	0.0
iJR904	obj	GMAND	optimal	0.0	0.0
iJR904	obj	GMHEPAT	optimal	0.02323309	0.02323309
iJR904	obj	GMHEPK	optimal	0.02323309	0.02323309
iJR904	obj	GMHEPPA	optimal	0.02323309	0.02323309
iJR904	obj	GMPR	optimal	0.0	0.0
iJR904	obj	GMPS2	optimal	0.25667957	0.25667957
iJR904	obj	GND	optimal	5.06245928	5.06245928
iJR904	obj	GNK	optimal	-0.0	0.0
iJR904	obj	GOFUCR	optimal	0.0	0.0
iJR904	obj	GP4GH	optimal	0.0	0.0
iJR904	obj	GPDDA1	optimal	0.0	0.0
iJR904	obj	GPDDA2	optimal	0.0	0.0
iJR904	obj	GPDDA3	optimal	0.0	0.0
iJR904	obj	GPDDA4	optimal	0.0	0.0
iJR904	obj	GPDDA5	optimal	0.0	0.0
iJR904	obj	GRTT	optimal	0.0	0.0
iJR904	obj	GSNK	optimal	0.0	0.47664717
iJR904	obj	GSNt2	optimal	0.0	0.0
iJR904	obj	GSPMDA	optimal	0.0	0.0
iJR904	obj	GSPMDS	optimal	0.0	0.0
iJR904	obj	GTHOr	optimal	0.0	0.0
iJR904	obj	GTHS	optimal	0.0	0.0
iJR904	obj	GTPCII2	optimal	9.22e-06	9.22e-06
iJR904	obj	GTPCI_1	optimal	0.0460974	0.0460974
iJR904	obj	GUAD	optimal	0.0	0.0
iJR904	obj	GUAPRT	optimal	0.0	0.0
iJR904	obj	GUAt	optimal	-0.0	0.0
iJR904	obj	GUAt2r	optimal	0.0	0.0
iJR904	obj	GUI1	optimal	0.0	0.0
iJR904	obj	GUI2	optimal	0.0	0.0
iJR904	obj	H2Ot	optimal	-41.29449369	-41.29449369
iJR904	obj	HBZOPT	optimal	0.0	0.0
iJR904	obj	HCINNMt2r	optimal	-0.0	0.0
iJR904	obj	HCO3E	optimal	2.56734517	2.56734517
iJR904	obj	HDCAt2	optimal	-0.0	0.0
iJR904	obj	HEMEOS	optimal	0.0	0.0
iJR904	obj	HETZK	optimal	0.0	0.0
iJR904	obj	HEX1	optimal	0.0	0.0
iJR904	obj	HISTD	optimal	0.08297533	0.08297533
iJR904	obj	HISTP	optimal	0.08297533	0.08297533
iJR904	obj	HISabc	optimal	0.0	0.0
iJR904	obj	HISt2r	optimal	-0.0	-0.0
iJR904	obj	HKNDDH_1	optimal	-0.0	0.0
iJR904	obj	HKNTDH_1	optimal	0.0	0.0
iJR904	obj	HMBS	optimal	0.0	0.0
iJR904	obj	HMPK1	optimal	0.0	0.0
iJR904	obj	HOPNTAL	optimal	0.0	0.0
iJR904	obj	HPPK2	optimal	0.0460974	0.0460974
iJR904	obj	HPPPNDO_1	optimal	-0.0	0.0
iJR904	obj	HPPPNt2r	optimal	-0.0	0.0
iJR904	obj	HPYRI	optimal	-0.0	0.0
iJR904	obj	HPYRRx	optimal	0.0	0.0
iJR904	obj	HPYRRy	optimal	0.0	0.0
iJR904	obj	HSDy	optimal	-0.13460442	-0.13460442
iJR904	obj	HSK	optimal	0.0	0.0
iJR904	obj	HSST	optimal	0.13460442	0.13460442
iJR904	obj	HSTPT	optimal	0.08297533	0.08297533
iJR904	obj	HXPRT	optimal	0.0	0.0
iJR904	obj	HYD1	optimal	0.0	0.3386887
iJR904	obj	HYD2	optimal	0.0	0.3386887
iJR904	obj	HYD3	optimal	0.0	0.3386887
iJR904	obj	HYPOE	optimal	0.0	0.0
iJR904	obj	HYXNt	optimal	-0.0	0.0
iJR904	obj	ICDHyr	optimal	5.0461476	5.0461476
iJR904	obj	ICHORS	optimal	0.0	0.0
iJR904	obj	ICHORT	optimal	0.0	0.0
iJR904	obj	ICL	optimal	0.0	0.0
iJR904	obj	IDOND	optimal	-0.0	0.0
iJR904	obj	IDOND2	optimal	0.0	0.0
iJR904	obj	IDONt2r	optimal	-0.0	0.0
iJR904	obj	IG3PS	optimal	0.08297533	0.08297533
iJR904	obj	IGPDH	optimal	0.08297533	0.08297533
iJR904	obj	IGPS	optimal	0.0497852	0.0497852
iJR904	obj	ILETA	optimal	-0.25445767	-0.25445767
iJR904	obj	ILEabc	optimal	0.0	0.0
iJR904	obj	ILEt2r	optimal	-0.0	0.0
iJR904	obj	IMPC	optimal	-0.52358262	-0.52358262
iJR904	obj	IMPD	optimal	0.25667957	0.25667957
iJR904	obj	INDOLEt2r	optimal	-0.0	0.0
iJR904	obj	INSK	optimal	0.0	0.0
iJR904	obj	INSt2_copy1	optimal	0.0	999999.0
iJR904	obj	INSt2_copy2	optimal	-999999.0	0.0
iJR904	obj	IPDDI	optimal	0.0	0.0
iJR904	obj	IPDPS	optimal	0.0	0.0
iJR904	obj	IPMD	optimal	0.39459378	0.39459378
iJR904	obj	IPPMIa	optimal	-0.39459378	-0.39459378
iJR904	obj	IPPMIb	optimal	-0.39459378	-0.39459378
iJR904	obj	IPPS	optimal	0.39459378	0.39459378
iJR904	obj	KARA1	optimal	-0.76527131	-0.76527131
iJR904	obj	KARA2	optimal	0.25445767	0.25445767
iJR904	obj	KAS14	optimal	0.0	0.29622192
iJR904	obj	KAS15	optimal	0.0	0.29622192
iJR904	obj	KAS16	optimal	0.03097746	0.03097746
iJR904	obj	KDOCT2	optimal	0.03872182	0.03872182
iJR904	obj	KDOPP	optimal	0.03872182	0.03872182
iJR904	obj	KDOPS	optimal	0.03872182	0.03872182
iJR904	obj	KG6PDC	optimal	0.0	0.0
iJR904	obj	Kabc	optimal	0.0	0.0
iJR904	obj	Kt2r	optimal	-0.0	0.0
iJR904	obj	LACZ	optimal	-0.0	0.0
iJR904	obj	LCADi_copy1	optimal	-999999.0	0.0
iJR904	obj	LCADi_copy2	optimal	0.0	999999.0
iJR904	obj	LCARS	optimal	0.0	0.0
iJR904	obj	LCTSt	optimal	-0.0	0.0
iJR904	obj	LDH_D	optimal	-0.0	-0.0
iJR904	obj	LDH_D2	optimal	0.0	-0.0
iJR904	obj	LEUTAi	optimal	0.39459378	0.39459378
iJR904	obj	LEUabc	optimal	0.0	-0.0
iJR904	obj	LEUt2r	optimal	-0.0	0.0
iJR904	obj	LGTHL	optimal	0.0	0.0
iJR904	obj	LPADSS	optimal	0.00774436	0.00774436
iJR904	obj	LPLIPA1	optimal	0.0	0.0
iJR904	obj	LPLIPA2	optimal	0.0	0.0
iJR904	obj	LPLIPA3	optimal	0.0	0.0
iJR904	obj	LPLIPA4	optimal	0.0	0.0
iJR904	obj	LPLIPA5	optimal	0.0	0.0
iJR904	obj	LPLIPA6	optimal	0.0	0.0
iJR904	obj	LPSSYN_EC	optimal	0.00774436	0.00774436
iJR904	obj	LYSDC	optimal	0.0	0.0
iJR904	obj	LYSabc	optimal	0.0	0.0
iJR904	obj	LYSt2r	optimal	-0.0	0.0
iJR904	obj	L_LACD2	optimal	0.0	0.0
iJR904	obj	L_LACD3	optimal	0.0	0.0
iJR904	obj	L_LACt2r	optimal	0.0	0.0
iJR904	obj	M1PD	optimal	0.0	0.0
iJR904	obj	MACPD	optimal	0.0	0.0
iJR904	obj	MALS	optimal	0.0460974	0.0460974
iJR904	obj	MALTHXabc	optimal	-0.0	0.0
iJR904	obj	MALTPTabc	optimal	0.0	0.0
iJR904	obj	MALTTRabc	optimal	0.0	0.0
iJR904	obj	MALTTTRabc	optimal	0.0	0.0
iJR904	obj	MALTabc	optimal	0.0	0.0
iJR904	obj	MALTpts	optimal	0.0	0.0
iJR904	obj	MALt2_2	optimal	0.0	0.0
iJR904	obj	MALt2_3	optimal	0.0	0.0
iJR904	obj	MAN1PT2	optimal	0.0	0.0
iJR904	obj	MAN6PI	optimal	-0.0	0.0
iJR904	obj	MAN6Pt6_2	optimal	0.0	0.0
iJR904	obj	MANAO	optimal	0.0	0.0
iJR904	obj	MANpts	optimal	0.0	0.0
iJR904	obj	MCITD	optimal	0.0	0.0
iJR904	obj	MCITL2	optimal	0.0	0.0
iJR904	obj	MCITS	optimal	0.0	0.0
iJR904	obj	MCOATA	optimal	2.12673788	2.12673788
iJR904	obj	MDH	optimal	5.03490445	5.03490445
iJR904	obj	MDH2	optimal	0.0	0.0
iJR904	obj	MDH3	optimal	0.0	0.0
iJR904	obj	MDRPD	optimal	0.00645364	0.00645364
iJR904	obj	ME1	optimal	0.0	0.0
iJR904	obj	ME2	optimal	0.0	0.0
iJR904	obj	MECDPDH	optimal	0.0	0.0
iJR904	obj	MECDPS	optimal	0.0	0.0
iJR904	obj	MELIBt2	optimal	-0.0	0.0
iJR904	obj	MEPCT	optimal	0.0	-0.0
iJR904	obj	METAT	optimal	0.00645364	0.00645364
iJR904	obj	METDabc	optimal	0.0	0.0
iJR904	obj	METS_1	optimal	0.13460442	0.13460442
iJR904	obj	METabc	optimal	-0.0	0.0
iJR904	obj	MGSA	optimal	0.0	0.0
iJR904	obj	MI1PP	optimal	0.0	0.0
iJR904	obj	MICITDr	optimal	0.0	0.0
iJR904	obj	MLTG1	optimal	-0.0	0.0
iJR904	obj	MLTG2	optimal	-0.0	0.0
iJR904	obj	MLTG3	optimal	0.0	0.0
iJR904	obj	MLTG4	optimal	0.0	0.0
iJR904	obj	MLTG5	optimal	0.0	0.0
iJR904	obj	MLTP1	optimal	-0.0	0.0
iJR904	obj	MLTP2	optimal	-0.0	0.0
iJR904	obj	MLTP3	optimal	-0.0	0.0
iJR904	obj	MMCD	optimal	0.0	0.0
iJR904	obj	MME	optimal	0.0	0.0
iJR904	obj	MMM2	optimal	0.0	0.0
iJR904	obj	MNLpts	optimal	-0.0	0.0
iJR904	obj	MNNH	optimal	0.0	0.0
iJR904	obj	MOAT	optimal	0.00774436	0.00774436
iJR904	obj	MOAT2	optimal	0.00774436	0.00774436
iJR904	obj	MOHMT	optimal	5.439e-05	5.439e-05
iJR904	obj	MTAN	optimal	0.00645364	0.00645364
iJR904	obj	MTHFC_1	optimal	1.25029991	1.25029991
iJR904	obj	MTHFD_1	optimal	1.25029991	1.25029991
iJR904	obj	MTHFR2_1	optimal	0.18070183	0.18070183
iJR904	obj	MTRI	optimal	0.00645364	0.00645364
iJR904	obj	MTRK	optimal	0.00645364	0.00645364
iJR904	obj	NACODA	optimal	0.0	0.0
iJR904	obj	NACt	optimal	0.0	0.0
iJR904	obj	NADDP	optimal	0.0	0.0
iJR904	obj	NADDPe	optimal	0.0	0.0
iJR904	obj	NADH10	optimal	0.0	0.0
iJR904	obj	NADH5	optimal	0.0	0.0
iJR904	obj	NADH6	optimal	35.1438298	35.1438298
iJR904	obj	NADH7	optimal	0.0	0.0
iJR904	obj	NADH8	optimal	0.0	0.0
iJR904	obj	NADH9	optimal	0.0	0.0
iJR904	obj	NADK	optimal	0.00048863	0.00048863
iJR904	obj	NADPPPS	optimal	0.0	0.0
iJR904	obj	NADS1	optimal	0.00251692	0.00251692
iJR904	obj	NADTRHD	optimal	0.0	0.0
iJR904	obj	NAMNPP	optimal	0.0	0.0
iJR904	obj	NAt3_1	optimal	-0.0	999999.0
iJR904	obj	NAt3_15	optimal	0.0	0.0
iJR904	obj	NAt3_2	optimal	0.0	0.0
iJR904	obj	NDPK1	optimal	-999996.15573113	999999.0
iJR904	obj	NDPK2	optimal	0.34960272	0.849022
iJR904	obj	NDPK3	optimal	0.15572533	0.17914281
iJR904	obj	NDPK4	optimal	0.02277212	0.02277212
iJR904	obj	NDPK5	optimal	-0.47664717	0.02341748
iJR904	obj	NDPK6	optimal	-0.49941929	0.0
iJR904	obj	NDPK7	optimal	-0.0	0.02341748
iJR904	obj	NDPK8	optimal	-0.47664717	0.02277212
iJR904	obj	NH4t	optimal	9.85052031	9.85052031
iJR904	obj	NMNAT	optimal	0.0	0.0
iJR904	obj	NMNDA	optimal	0.0	0.0
iJR904	obj	NMNN	optimal	0.0	0.0
iJR904	obj	NMNP	optimal	0.0	0.0
iJR904	obj	NMNt7	optimal	0.0	0.0
iJR904	obj	NNAM	optimal	0.0	0.0
iJR904	obj	NNATr	optimal	0.00251692	0.00251692
iJR904	obj	NNDMBRT	optimal	0.0	0.0
iJR904	obj	NNDPR	optimal	0.00251692	0.00251692
iJR904	obj	NO2t2r	optimal	0.0	0.0
iJR904	obj	NO3R1	optimal	0.0	0.0
iJR904	obj	NO3R2	optimal	0.0	0.0
iJR904	obj	NO3t7	optimal	0.0	0.0
iJR904	obj	NPHS	optimal	0.0	0.0
iJR904	obj	NTD1	optimal	0.0	0.47664717
iJR904	obj	NTD10	optimal	0.0	0.0
iJR904	obj	NTD11	optimal	0.0	0.0
iJR904	obj	NTD2	optimal	0.0	0.0
iJR904	obj	NTD3	optimal	0.0	0.0
iJR904	obj	NTD4	optimal	0.0	0.0
iJR904	obj	NTD5	optimal	0.0	0.0
iJR904	obj	NTD6	optimal	0.0	0.47664717
iJR904	obj	NTD7	optimal	0.0	0.0
iJR904	obj	NTD8	optimal	0.0	0.47664717
iJR904	obj	NTD9	optimal	0.0	0.0
iJR904	obj	NTPP1	optimal	0.0	0.0
iJR904	obj	NTPP2	optimal	0.0	0.0
iJR904	obj	NTPP3	optimal	0.0	0.0
iJR904	obj	NTPP4	optimal	0.0	0.0
iJR904	obj	NTPP5	optimal	0.0	0.0
iJR904	obj	NTPP6	optimal	0.0	0.0
iJR904	obj	NTPP7	optimal	0.0	0.0
iJR904	obj	NTPP8	optimal	0.0	0.0
iJR904	obj	NTPTP1	optimal	0.0	0.0
iJR904	obj	NTPTP2	optimal	0.0	0.0
iJR904	obj	NTRIR2x	optimal	0.0	0.0
iJR904	obj	O2t	optimal	19.92838761	19.92838761
iJR904	obj	OBTFL	optimal	0.0	0.0
iJR904	obj	OCBT	optimal	0.25906741	0.25906741
iJR904	obj	OCDCAt2	optimal	-0.0	0.0
iJR904	obj	OCTDPS	optimal	0.0	0.0
iJR904	obj	OHPBAT	optimal	0.0	0.0
iJR904	obj	OHPHM	optimal	0.0	0.0
iJR904	obj	OMBZLM	optimal	0.0	0.0
iJR904	obj	OMCDC	optimal	0.39459378	0.39459378
iJR904	obj	OMMBLHX	optimal	0.0	0.0
iJR904	obj	OMPDC	optimal	0.29050584	0.29050584
iJR904	obj	OMPHHX	optimal	0.0	0.0
iJR904	obj	OP4ENH	optimal	0.0	0.0
iJR904	obj	OPHBDC	optimal	0.0	0.0
iJR904	obj	OPHHX	optimal	0.0	0.0
iJR904	obj	ORNDC	optimal	0.03872182	0.03872182
iJR904	obj	ORNTA	optimal	0.0	0.0
iJR904	obj	ORNabc	optimal	0.0	-0.0
iJR904	obj	ORPT	optimal	-0.29050584	-0.29050584
iJR904	obj	OXGDC2	optimal	0.0	-0.0
iJR904	obj	P5CD	optimal	0.0	-0.0
iJR904	obj	P5CR	optimal	0.1936091	0.1936091
iJR904	obj	PACCOAL	optimal	0.0	-0.0
iJR904	obj	PANTS	optimal	5.439e-05	5.439e-05
iJR904	obj	PAPA_EC	optimal	0.0	0.0
iJR904	obj	PAPPT3	optimal	0.02544577	0.02544577
iJR904	obj	PAPSR	optimal	0.2148683	0.2148683
iJR904	obj	PASYN_EC	optimal	0.12487787	0.12487787
iJR904	obj	PDH	optimal	7.96073623	7.96073623
iJR904	obj	PDX5POi	optimal	0.0	0.0
iJR904	obj	PDX5PS	optimal	0.0	0.0
iJR904	obj	PDXPP	optimal	0.0	0.0
iJR904	obj	PEAMNO	optimal	0.0	0.0
iJR904	obj	PEPT_EC	optimal	0.01548873	0.01548873
iJR904	obj	PERD	optimal	0.0	0.0
iJR904	obj	PFK	optimal	6.5858431	7.00312662
iJR904	obj	PFK_2	optimal	-0.0	0.0
iJR904	obj	PFL	optimal	0.0	0.0
iJR904	obj	PGAMT	optimal	-0.06638026	-0.06638026
iJR904	obj	PGCD	optimal	1.96478018	1.96478018
iJR904	obj	PGI	optimal	4.77730614	4.77730614
iJR904	obj	PGK	optimal	-15.3578282	-15.3578282
iJR904	obj	PGL	optimal	5.06245928	5.06245928
iJR904	obj	PGLYCP	optimal	0.0	0.0
iJR904	obj	PGM	optimal	-13.39304802	-13.39304802
iJR904	obj	PGMT	optimal	-0.16023458	-0.16023458
iJR904	obj	PGPP_EC	optimal	0.03328233	0.03328233
iJR904	obj	PGSA_EC	optimal	0.03328233	0.03328233
iJR904	obj	PHETA1	optimal	-0.16226286	-0.16226286
iJR904	obj	PHEt2r	optimal	-0.0	0.0
iJR904	obj	PIabc	optimal	0.0	0.0
iJR904	obj	PIt2r	optimal	0.840482	0.840482
iJR904	obj	PLIPA1	optimal	0.0	0.0
iJR904	obj	PLIPA2	optimal	0.0	0.0
iJR904	obj	PLIPA3	optimal	0.0	0.0
iJR904	obj	PMANM	optimal	0.0	0.0
iJR904	obj	PMDPHT	optimal	9.22e-06	9.22e-06
iJR904	obj	PMPK	optimal	0.0	0.0
iJR904	obj	PNTK	optimal	5.439e-05	5.439e-05
iJR904	obj	PNTOt4	optimal	0.0	0.0
iJR904	obj	POX	optimal	0.0	0.0
iJR904	obj	PPA	optimal	3.09711406	3.09711406
iJR904	obj	PPAKr	optimal	0.0	999999.0
iJR904	obj	PPBNGS	optimal	0.0	0.0
iJR904	obj	PPC	optimal	2.15375557	2.15375557
iJR904	obj	PPCDC	optimal	5.439e-05	5.439e-05
iJR904	obj	PPCK	optimal	0.0	0.0
iJR904	obj	PPCSCT	optimal	0.0	999995.43837598
iJR904	obj	PPM	optimal	-0.4831008	-0.48310081
iJR904	obj	PPM2	optimal	0.47664717	0.47664716
iJR904	obj	PPNCL2	optimal	5.439e-05	5.439e-05
iJR904	obj	PPND	optimal	0.1207752	0.1207752
iJR904	obj	PPNDH	optimal	0.16226286	0.16226286
iJR904	obj	PPPGO	optimal	-0.0	0.0
iJR904	obj	PPPNDO	optimal	-0.0	0.0
iJR904	obj	PPPNt2r	optimal	-0.0	0.0
iJR904	obj	PPS	optimal	0.0	0.0
iJR904	obj	PPTGS	optimal	0.02544577	0.02544577
iJR904	obj	PRAGSr	optimal	0.44060729	0.44060729
iJR904	obj	PRAIS	optimal	0.44060729	0.44060729
iJR904	obj	PRAIi	optimal	0.0497852	0.0497852
iJR904	obj	PRAMPC	optimal	0.08297533	0.08297533
iJR904	obj	PRASCSi	optimal	0.44060729	0.44060729
iJR904	obj	PRATPP	optimal	0.08297533	0.08297533
iJR904	obj	PRFGS	optimal	0.44060729	0.44060729
iJR904	obj	PRMICI	optimal	0.08297533	0.08297533
iJR904	obj	PROD2	optimal	0.0	0.0
iJR904	obj	PROabc	optimal	0.0	0.0
iJR904	obj	PROt2r	optimal	-999999.0	0.0
iJR904	obj	PROt4	optimal	0.0	999999.0
iJR904	obj	PRPPS	optimal	0.86639058	0.86639058
iJR904	obj	PSCVT	optimal	0.37892067	0.37892067
iJR904	obj	PSD_EC	optimal	0.10468721	0.10468721
iJR904	obj	PSERT	optimal	1.96478018	1.96478018
iJR904	obj	PSP_L	optimal	1.96478018	1.96478018
iJR904	obj	PSSA_EC	optimal	0.10708427	0.10708427
iJR904	obj	PTA2	optimal	0.0	999999.0
iJR904	obj	PTAr	optimal	-0.52814626	-0.52814626
iJR904	obj	PTPATi	optimal	5.439e-05	5.439e-05
iJR904	obj	PTRCORNt7	optimal	0.0	0.0
iJR904	obj	PTRCTA	optimal	0.0	0.0
iJR904	obj	PTRCabc	optimal	0.0	0.0
iJR904	obj	PTRCt2	optimal	-0.0	-0.0
iJR904	obj	PUNP1	optimal	-0.4831008	-0.00645364
iJR904	obj	PUNP2	optimal	-0.0	0.47664717
iJR904	obj	PUNP3	optimal	-0.47664717	0.0
iJR904	obj	PUNP4	optimal	-0.0	0.47664717
iJR904	obj	PUNP5	optimal	-0.0	0.0
iJR904	obj	PUNP6	optimal	-0.0	0.0
iJR904	obj	PUNP7	optimal	-0.0	0.0
iJR904	obj	PYAM5PO	optimal	0.0	0.0
iJR904	obj	PYDAMK	optimal	0.0	0.0
iJR904	obj	PYDXK	optimal	0.0	0.0
iJR904	obj	PYDXNK	optimal	0.0	0.0
iJR904	obj	PYDXPP	optimal	0.0	-0.0
iJR904	obj	PYK	optimal	0.0	0.41728352
iJR904	obj	PYNP2r	optimal	-0.47664717	0.0
iJR904	obj	PYRt2	optimal	-0.0	0.0
iJR904	obj	QULNS_1	optimal	0.00251692	0.00251692
iJR904	obj	RBFK	optimal	9.22e-06	9.22e-06
iJR904	obj	RBFSa	optimal	1.844e-05	1.844e-05
iJR904	obj	RBFSb	optimal	9.22e-06	9.22e-06
iJR904	obj	RBK	optimal	-0.0	0.0
iJR904	obj	RBK_L1	optimal	-0.0	0.0
iJR904	obj	RBP4E	optimal	-0.0	0.0
iJR904	obj	RHCCE	optimal	0.0	0.0
iJR904	obj	RIBabc	optimal	-0.0	0.0
iJR904	obj	RMI	optimal	0.0	0.0
iJR904	obj	RMK	optimal	-0.0	0.0
iJR904	obj	RMNt	optimal	-0.0	0.0
iJR904	obj	RMPA	optimal	0.0	0.0
iJR904	obj	RNDR1	optimal	0.0	0.49941928
iJR904	obj	RNDR2	optimal	0.0	0.50006465
iJR904	obj	RNDR3	optimal	0.0	0.02341748
iJR904	obj	RNDR4	optimal	0.0	0.49941928
iJR904	obj	RNTR1	optimal	0.0	0.49941928
iJR904	obj	RNTR2	optimal	0.0	0.50006465
iJR904	obj	RNTR3	optimal	0.0	0.02341748
iJR904	obj	RNTR4	optimal	0.0	0.49941928
iJR904	obj	RPE	optimal	2.31543384	2.31543384
iJR904	obj	RPI	optimal	-2.70828518	-2.70828518
iJR904	obj	RZ5PP	optimal	0.0	0.0
iJR904	obj	S7PI	optimal	0.02323309	0.02323309
iJR904	obj	SADH	optimal	0.0	0.0
iJR904	obj	SADT2	optimal	0.2148683	0.2148683
iJR904	obj	SBTPD	optimal	0.0	0.0
iJR904	obj	SBTpts	optimal	0.0	0.0
iJR904	obj	SDPDS	optimal	0.32600085	0.32600085
iJR904	obj	SDPTA	optimal	-0.32600085	-0.32600085
iJR904	obj	SELNPS	optimal	0.0	0.0
iJR904	obj	SERASr	optimal	0.0	-0.0
iJR904	obj	SERAT	optimal	0.2148683	0.2148683
iJR904	obj	SERD_D	optimal	0.0	0.0
iJR904	obj	SERD_L	optimal	0.0	-0.0
iJR904	obj	SERt2r	optimal	-999999.0	0.0
iJR904	obj	SERt4	optimal	0.0	999999.0
iJR904	obj	SGDS	optimal	0.0	-0.0
iJR904	obj	SGSAD	optimal	0.0	-0.0
iJR904	obj	SHCHCS2	optimal	-0.0	-0.0
iJR904	obj	SHCHD2	optimal	0.0	-0.0
iJR904	obj	SHCHF	optimal	0.0	-0.0
iJR904	obj	SHK3Dr	optimal	0.37892067	0.37892067
iJR904	obj	SHKK	optimal	0.37892067	0.37892067
iJR904	obj	SHSL1	optimal	0.13460442	0.13460442
iJR904	obj	SOTA	optimal	0.0	-0.0
iJR904	obj	SPMDAT1	optimal	0.0	0.0
iJR904	obj	SPMDAT2	optimal	0.0	0.0
iJR904	obj	SPMDabc	optimal	-0.0	0.0
iJR904	obj	SPMS	optimal	0.00645364	0.00645364
iJR904	obj	SPODM	optimal	0.0	0.0
iJR904	obj	SSALx	optimal	0.0	0.0
iJR904	obj	SSALy	optimal	0.0	0.0
iJR904	obj	SUCBZL	optimal	0.0	0.0
iJR904	obj	SUCBZS	optimal	-0.0	0.0
iJR904	obj	SUCCabc	optimal	0.0	0.0
iJR904	obj	SUCCt2_2	optimal	0.0	0.0
iJR904	obj	SUCCt2_3	optimal	0.0	0.0
iJR904	obj	SUCCt2r	optimal	-0.0	0.0
iJR904	obj	SUCD1	optimal	4.02222928	4.70003815
iJR904	obj	SUCD4	optimal	4.02222928	4.70003815
iJR904	obj	SUCFUMt	optimal	-0.0	0.0
iJR904	obj	SUCOAS	optimal	-999999.0	-3.56162402
iJR904	obj	SUCpts	optimal	0.0	0.0
iJR904	obj	SULR	optimal	0.2148683	0.2148683
iJR904	obj	SULabc	optimal	0.2148683	0.2148683
iJR904	obj	TAGURr	optimal	0.0	0.0
iJR904	obj	TALA	optimal	1.33556071	1.33556071
iJR904	obj	TARTD	optimal	0.0	0.0
iJR904	obj	TARTRt7	optimal	0.0	0.0
iJR904	obj	TAUDO	optimal	0.0	0.0
iJR904	obj	TAURabc	optimal	0.0	0.0
iJR904	obj	TDPADGAT	optimal	0.0	0.0
iJR904	obj	TDPAGTA	optimal	0.0	0.0
iJR904	obj	TDPDRE	optimal	0.0	0.0
iJR904	obj	TDPDRR	optimal	0.0	0.0
iJR904	obj	TDPGDH	optimal	0.0	0.0
iJR904	obj	TDSK	optimal	0.00774436	0.00774436
iJR904	obj	TGBPA	optimal	-0.0	0.0
iJR904	obj	THD2	optimal	0.0	0.0
iJR904	obj	THDPS	optimal	0.32600085	0.32600085
iJR904	obj	THMDt2_copy1	optimal	0.0	999999.0
iJR904	obj	THMDt2_copy2	optimal	-999999.0	0.0
iJR904	obj	THMabc	optimal	0.0	0.0
iJR904	obj	THRA	optimal	-0.47664717	-0.47664717
iJR904	obj	THRD	optimal	0.0	0.0
iJR904	obj	THRD_L	optimal	0.25445767	0.25445767
iJR904	obj	THRS	optimal	0.0	0.0
iJR904	obj	THRabc	optimal	0.0	0.0
iJR904	obj	THRt2r	optimal	-999999.0	0.0
iJR904	obj	THRt4	optimal	0.0	999999.0
